nTG6cThsi9TB9mTkcwuo5bKEo9B3,"{'contribution': 'Weak', 'notes': 'did not put hatch on in storm', 'fillChoice': '', 'strategy': 'no great strategy. hatch for cargo ship once but was not efficient. then switched to pinning but wasn’t great eirher', 'cargoSuccessTeleop': 'High', 'strongMedium': 'Hatch', 'teamDBRef': 'team-4292', 'speed': 'Medium', 'hiRocketSuccessTeleop': '', 'size': 'Small', 'match': 'match-22', 'fillChoiceTeleop': 'Cargo', 'strongMediumTeleop': 'Hatch', 'endingHab': 'Hab 1', 'functional': 'Yes', 'startingHatch': 'Hab II', 'lowRocketSuccessTeleop': ''}",
9fv7QhcLPsfU59sRrPq7LcJlD8J3,,"{'contribution': '', 'notes': 'potato ', 'fillChoice': '', 'cargoSuccess': '', 'cargoSuccessTeleop': '', 'strongMedium': '', 'teamDBRef': 'team-4292', 'hiRocketSuccessTeleop': '', 'speed': '', 'lowRocketSuccess': '', 'match': 'match-3', 'size': '', 'fillChoiceTeleop': '', 'strongMediumTeleop': '', 'lowRocketSuccessTeleop': '', 'startingHatch': '', 'hiRocketSuccess': ''}"
